da-DK;ESDWPX8PROENFR;169627;OL_WP18PRO;5,547;3,882;;30%;-30%;-$1,665
da-DK;ESDWPX8PROENFRUG;169628;OL_WP18PRO;2,799;1,959;;30%;-30%;-$840
de-LI;ESDWPX8PROENFR;169627;OL_WP18PRO;806.95;564;;30%;-30%;-$243
de-LI;ESDWPX8PROENFRUG;169628;OL_WP18PRO;406.95;284;;30%;-30%;-$123
en-AU;ESDWPX8PROENFR;169627;OL_WP18PRO;449.95;314.95;;30%;-30%;-$135
en-AU;ESDWPX8PROENFRUG;169628;OL_WP18PRO;299.95;209.95;;30%;-30%;-$90
en-CA;ESDWPX8PROENFR;169627;OL_WP18PRO;519.99;359.99;;CA$ 160;-31%;-$160
en-CA;ESDWPX8PROENFRUG;169628;OL_WP18PRO;337.99;234.99;;CA$ 100;-30%;-$103
en-GB;ESDWPX8PROENFR;169627;OL_WP18PRO;514.99;359.99;;30%;-30%;-$155
en-GB;ESDWPX8PROENFRUG;169628;OL_WP18PRO;254.99;177.99;;30%;-30%;-$77
en-IE;ESDWPX8PROENFR;169627;OL_WP18PRO;664.99;464.99;;30%;-30%;-$200
en-IE;ESDWPX8PROENFRUG;169628;OL_WP18PRO;334.99;233.99;;30%;-30%;-$101
en-MY;ESDWPX8PROENFR;169627;OL_WP18PRO;1,290;903;;30%;-30%;-$387
en-MY;ESDWPX8PROENFRUG;169628;OL_WP18PRO;890;623;;30%;-30%;-$267
en-NZ;ESDWPX8PROENFR;169627;OL_WP18PRO;449.95;314.95;;30%;-30%;-$135
en-NZ;ESDWPX8PROENFRUG;169628;OL_WP18PRO;299.95;209.95;;30%;-30%;-$90
en-SG;ESDWPX8PROENFR;169627;OL_WP18PRO;449;314;;30%;-30%;-$135
en-SG;ESDWPX8PROENFRUG;169628;OL_WP18PRO;299;209;;30%;-30%;-$90
en-US;ESDWPX8PROENFR;169627;OL_WP18PRO;399.99;279.99;;$120;-30%;-$120
en-US;ESDWPX8PROENFRUG;169628;OL_WP18PRO;259.99;179.99;;$80;-31%;-$80
en-ZA;ESDWPX8PROENFR;169627;OL_WP18PRO;4 299;3 009;;30%;-30%;-$1,290
en-ZA;ESDWPX8PROENFRUG;169628;OL_WP18PRO;2 799;1 959;;30%;-30%;-$840
ja-JP;ESDWPX8PROENFR;169627;OL_WP18PRO;61,508;43,055;;30%;-30%;-$18,453
ja-JP;ESDWPX8PROENFRUG;169628;OL_WP18PRO;33,737;23,615;;30%;-30%;-$10,122
nb-NO;ESDWPX8PROENFR;169627;OL_WP18PRO;5,547;3,882;;30%;-30%;-$1,665
nb-NO;ESDWPX8PROENFRUG;169628;OL_WP18PRO;2,799;1,959;;30%;-30%;-$840
pt-BR;ESDWPX8PROENFR;857302200;OL_WP18PRO;1.994;1.395;;30%;-30%;-$599
pt-BR;ESDWPX8PROENFRUG;857302300;OL_WP18PRO;1.006;704;;30%;-30%;-$302
se-SE;ESDWPX8PROENFR;169627;OL_WP18PRO;6,092.99;4,265;;30%;-30%;-$1,828
se-SE;ESDWPX8PROENFRUG;169628;OL_WP18PRO;3,073.99;2,151;;30%;-30%;-$923
en-RW;ESDWPX8PROENFR;169627;OL_WP18PRO;399.99;279.99;;$120;-30%;-$120
en-RW;ESDWPX8PROENFRUG;169628;OL_WP18PRO;259.99;179.99;;$80;-31%;-$80
